id,age,length,nviews,rating,nratings,ncomments,,
D8sAkhuM05o,946,255,13272,4.87,15,3,,
Js6PAV5fAic,616,252,26039,4.93,27,10,,
nBC8xW4STmA,912,465,27085,5,49,15,,
jfrRPY_Sh08,718,204,12379,4.65,26,5,,
2l3ZIDCXsec,668,268,21429,4.82,28,4,,
PPiE3S4ZynY,667,249,23563,4.67,30,15,,
fmWbY36c_OU,947,232,1765,4,4,1,,
DNLqfyPdISg,721,193,1883,5,1,1,,
njUUuuqrQk0,843,159,21980,4.7,54,5,,
0a8Oq4Jr2Bs,947,225,3577,5,7,2,,
v2Rqz3r6OqM,556,239,7625,4.6,15,5,,
lGsDSdkU2SM,1182,283,1296,5,6,0,,
4bLRLj9LVqk,945,511,5370,4.93,14,3,,
1Jj_HxEAa7k,832,302,7660,5,10,1,,
vIj3jtub7kM,944,270,3952,5,14,4,,
IaZcO04H_Vo,834,119,2538,5,2,1,,
xgQf-JFCoDU,735,203,81019,0,0,2,,
EvDDPEEuMRk,849,367,22225,4.96,27,19,,
rBwIxFxTXNM,829,264,8150,4.71,7,4,,
15hb8iICbeg,478,236,37633,4.92,49,39,,
zmbQ4Ax3958,636,180,9918,4.73,15,6,,
M9ixe9btZ7A,829,266,3611,5,4,1,,
ACVJx8zegaY,878,140,3198,5,7,6,,
EI9eoYI3rUk,710,558,4563,5,17,5,,
isQqIqhwgbI,829,262,4118,4.43,7,0,,
jIES88_c5jM,849,186,2621,4.33,6,0,,
bqAYQkUz8m8,1163,192,372,5,1,0,,
jHNyBEmyGBQ,929,420,7572,5,4,3,,
QtKGTLqIaFc,1049,290,3907,4.92,12,9,,
1rBXxV_qNMY,829,324,9151,4.5,8,1,,
5mdueqUYbyw,891,401,8970,4.88,16,28,,
pxRIhSXiAPU,878,165,9594,5,4,6,,
SIu3VHHfIm8,538,119,5705,5,9,7,,
3Oomhf7I-bE,592,363,3062,5,5,1,,
FHMTsZyJiuI,815,223,26628,4.56,25,7,,
Rs0vf-jJbOA,295,376,8241,4.94,31,8,,
T3b329ix8d0,300,198,5412,4.72,18,2,,
bfN5ZOiRIjU,306,383,4172,4.73,22,7,,
mDZ7Jg4i66E,301,480,5081,4.5,6,2,,
iIJ5XU-PC68,461,237,5794,4.43,28,13,,
z-jgMJ-vpB4,518,601,47059,4.9,77,100,,
j3AjSonctbU,470,149,9361,4.92,12,6,,
IPf8JDaQ79U,0,67,32049,4.38,16,9,,
qLW0RaMZ2Dc,988,119,32877,4.33,18,14,,
zUMbDU2FG6o,788,71,3397,5,6,1,,
zOslV7yDHLg,1020,281,9704,5,8,4,,
ecBptFfdd30,1034,73,7301,5,3,0,,
iem-Oj_Dqdk,935,98,1735,4.5,2,0,,
0oUGiUo4dJw,586,236,32023,4.81,47,14,,
gKZRXZt3vVE,921,160,27620,4.58,19,3,,
SwdgEUUg0ds,1050,437,12668,4.8,25,4,,
TM8FZNZXmQ4,305,189,15599,4.93,15,2,,
YoS8jzGXs-0,612,594,10207,4.91,22,17,,
6XnefwenOwc,837,250,5474,4,3,3,,
3SiDWTqJ4CM,489,202,10222,4.87,15,4,,
QwXoUhP1hbI,562,274,8265,4.55,29,15,,
ejE_BcmDZCM,351,236,2494,4.57,7,1,,
kunrMUuS_EQ,879,123,26288,4.73,22,22,,
Vm71JPGNjZg,1009,181,8784,4.27,11,2,,
Fsbu18cTDL8,766,25,3245,0,0,0,,
xJvoMPzC1KU,755,232,44677,4.7,50,14,,
4Kh0Lfeg5Do,943,189,6131,5,6,2,,
T5DrjjdhvjU,849,211,100420,4.85,79,31,,
y_Qb9DG9VJQ,727,235,2046,5,4,1,,
lixTAgFn9sw,921,223,7479,4.83,6,1,,
cK0f_tjcnw8,407,274,9018,4.75,16,0,,
THeVCCKy3Ec,778,588,3016,3,2,0,,
2QoT1OuGHR0,411,27,75084,4.73,49,14,,
iLO-d2liVAM,523,19,17888,4.33,12,6,,
XWrX8MlxkQE,734,463,8727,4.58,12,10,,
0VvcjZa6eGM,459,85,23272,4.45,22,6,,
Ua4B2JRbEU4,825,123,10693,4.75,8,4,,
NKQhc_Y2rQY,827,519,13714,4.5,14,8,,
JrzHNkDCK6U,741,236,10680,3.58,26,0,,
iX-nzxJax_c,817,73,7014,4.6,10,2,,
rLxul_bym_Y,808,567,12390,4.33,12,4,,
LnUmUV-26GE,377,100,52322,4.17,46,8,,
YY005Urz_Gg,849,220,1457,3,2,0,,
DsrlHhKWOK4,824,436,3720,4.64,11,7,,
WViBM46-C5s,830,289,1882,4.33,6,4,,
PGZQqVgnds4,1098,517,7868,4.32,25,7,,
D-7TvhkxHb4,1069,45,5287,3.67,3,1,,
bsdJ90w7hkw,1105,285,6259,5,10,1,,
eY8tnOU6Mns,811,43,29891,4.94,18,6,,
2z_DavsaAZs,1069,23,4256,0,0,2,,
6U2ZeIXFn2U,1071,21,6552,4,4,4,,
3bdDwfAAAtU,1110,431,4247,4.56,9,2,,
EtJ3qxlawO0,1064,90,894,5,1,0,,
ixvxkrUzWSI,1130,198,1242,5,6,3,,
2U91UKyVHUw,465,113,70594,4.8,79,15,,
dtnGD3ZwAgM,1076,48,784,5,1,0,,
g61JtFGZoSw,1086,211,2513,4.43,7,1,,
HsveETtpMYI,1059,23,1252,0,0,0,,
v_Eq5GbiezU,863,421,8993,4.69,13,5,,
fG4bR4xn_ZU,1129,16,588,0,0,0,,
c0T3VjcvZPs,1123,336,8561,4.87,23,9,,
JlXulEl1dPA,1087,152,811,5,4,0,,
rBBc2Sk0bRs,1180,154,1304,5,10,4,,
qoAyMtGEI-g,1061,93,644,4.2,5,3,,
Se00FswFP8s,1064,64,1275,5,1,1,,
MVJTBexSPc4,1027,37,3844,5,3,4,,
OoMSc4ZpwSI,643,44,7683,4.58,12,4,,
jOIhO1PvGhM,781,196,16208,4.29,14,5,,
pKHYvXI_6Vo,808,384,1130,2,1,6,,
U2j5eZIMFZE,946,198,2715,4.5,8,0,,
qlsrqLkPUCU,677,73,20825,5,14,10,,
sUQ7PJ9LxXU,972,235,2001,4,3,0,,
3EGuIyF0HEQ,869,387,967,1,1,0,,
tdqE7bFjzUM,511,32,15587,4,11,3,,
QKswK2PTXjQ,770,144,32162,4.17,47,13,,
sIoLIY3JjFA,764,278,8345,5,7,5,,
r3QySzuvcAs,642,41,14834,4.38,13,5,,
1mZf0DBVBhM,807,318,20648,4.85,33,27,,
tWH6FE5c7cg,696,465,38771,4.7,30,3,,
2Px8K7k8SVY,602,517,22209,4,16,13,,
K3DnVP1Lq6k,890,39,639,5,1,3,,
f93FVG2Ttkk,727,67,56918,4.78,27,14,,
Aych8YHH_3E,1251,32,35,0,0,0,,
cjAiKZ7i_uo,1234,43,193,5,1,1,,
vcWSNoXQw5A,1251,21,25,0,0,0,,
DUoEzg7haDM,1251,22,18,0,0,0,,
h-fFkGHdpxA,1251,32,15,0,0,1,,
H-Tfr7G2D_Y,1233,46,662,5,2,3,,
gFI56ca9JzU,1233,49,4075,4.86,14,15,,
4D2I5JdUo0s,1241,19,79,0,0,0,,
#NAME?,1235,45,442,4.86,7,1,,
Ng0o7VexXxg,1111,139,36841,3.5,18,17,,
SJPOyge-WOM,0,96,141556,4.62,141,26,,
jkqtw9-Rj_E,1240,194,147,4,1,0,,
7XbkSgYnXng,1232,32,1839,4.67,9,5,,
w4B7UAK35-8,1232,104,282,5,3,4,,
VUYebtlqPho,1240,39,135,0,0,0,,
W3yx_fy_uN8,980,287,3270,3.5,12,9,,
b07XopImnCA,1241,114,53,5,1,1,,
zF59IyDB1g0,1240,177,1371,5,7,0,,
DqthBWKCzyU,1234,47,1231,5,5,4,,
OvVH5f32QLQ,1241,45,185,5,3,1,,
saqtW5w99a8,1246,93,131,1,1,1,,
3Gx4nle9P9s,1246,83,680,5,4,2,,
X2da4hA8dIY,1241,248,193,0,0,0,,
mFq1Rfv1v9I,1245,33,45,0,0,0,,
aeZlnZ-cCFg,1253,494,7,0,0,0,,
jhrhhvQBmHU,1253,265,7,0,0,0,,
mU7clU8_iPk,1245,79,168,5,1,1,,
xawMb4yO1Wo,1246,31,481,4.75,4,0,,
l2o-Lrg3J7w,1245,83,2152,4.87,15,10,,
nSsp05lXlRo,0,120,73039,4.47,58,33,,
UJw_h0LRFnA,886,119,237580,3.77,111,93,,
bbzBpqmo6yc,1229,115,5321,4.77,39,24,,
MExQv0Ij2Co,1234,51,99,0,0,0,,
5VgzmErIUDI,1246,151,81,0,0,0,,
EzavW5k4I1w,1245,85,731,4.89,9,3,,
XXSs22eORWg,1245,241,26,0,0,0,,
WFg0NhLXdbw,1239,82,138,4.6,5,1,,
_0Y-RpeO8gk,1246,38,179,5,1,1,,
9ZevBu78x2A,1245,15,134,0,0,0,,
gjSuTW51uIY,1236,102,179,5,1,1,,
wthRHDqsr5c,1245,67,93,5,1,1,,
BRmvAqRHCjY,1254,78,464,4.25,8,1,,
3CPvguCYgkc,1236,45,106,0,0,0,,
yb-S3yTJuLQ,1251,39,100,0,0,0,,
fgSO20LBPmU,1251,70,99,5,1,1,,
2u7jIMgkvb0,,,,,,,,
X2SOd1ciFK8,1254,19,1441,4,2,1,,
g2RIFKZBGeI,1246,88,37,0,0,0,,
dH1_rhsdbqY,1254,141,17,4,1,0,,
kW3TzuU2MA0,1241,25,120,0,0,1,,
p2dL4AE5LOE,1245,36,74,0,0,0,,
7SPvU7tMc_8,1246,68,48,0,0,0,,
vZTe5wR3LTg,1244,166,8407,4.57,44,15,,
EiN6gtRNJxE,1241,27,62,5,1,0,,
9bsAI9KhKB8,1047,142,3188,5,1,1,,
KmdPlSdm-k0,1254,129,436,5,6,4,,
RC7Os_M4L_E,0,229,4994,4.88,34,21,,
bPD9XsNn9pg,1254,393,649,4.82,17,7,,
6HK4zjh4Sls,1254,125,622,4,6,4,,
lO75l3Mddzw,1254,186,466,5,4,1,,
Vfoh9MRAdnA,1254,95,3392,4.74,34,12,,
NhDhzaG3o7A,1254,99,205,0,0,0,,
UWvoLQzXsBI,1253,71,543,1,1,2,,
cKJ51KKeGU4,1254,112,177,2.5,2,0,,
9pczT6FXGNo,1255,193,517,5,4,1,,
lrdw6_grWps,1253,67,523,5,9,3,,
AD0DHkx12NM,1254,529,898,5,7,0,,
lvhj9cljvVs,1253,78,5087,4.74,53,16,,
WL0KMPmiEMg,1255,62,146,3,1,0,,
A-mwl9lnD_I,1254,162,38,3,1,0,,
WfCsz54VNp0,1254,19,712,4.4,5,3,,
kDgaPUxZu1g,,,,,,,,
5azO63hGyAI,1235,220,1703,4.44,16,2,,
t2gg8-tyuL8,1229,55,3789,4.29,14,10,,
EvnYIpXGPZc,1235,192,193,5,2,0,,
lefei4LimP4,1252,344,95,5,1,0,,
X4kQmFdGfIk,1233,111,221,4.5,2,3,,
o2U2C6fdMoo,1236,123,278,5,1,1,,
LTM2NQlt4nA,1218,197,2489,5,7,2,,
FijyPJeIc2c,1233,46,156,0,0,0,,
5nfnRyyLBho,1233,62,769,5,1,1,,
cRAu8dKDhxE,1231,36,577,4.29,7,6,,
c_O2Zi9pGP4,1236,97,1798,5,10,4,,
DCmCXVGmQPE,784,195,54265,2.92,143,229,,
CNXdgvjoNVo,1251,158,584,5,3,6,,
Qd3tMj4hBgg,1240,112,183,5,1,1,,
M_vBRYXEFtc,1232,74,195,5,1,2,,
MlJe5ICzDd4,1235,99,60,5,1,0,,
ZFnY7P1Dflo,1238,38,29688,3.97,37,0,,
ioVEEmDkx0Q,1241,262,3242,4.86,7,4,,
ijHGI1in99I,1240,54,7018,3.8,5,5,,
99ehgvDYjbk,1241,203,2282,5,4,2,,
4skDrzkR1hw,1239,493,2568,5,2,1,,
526MMTXIRlI,1241,504,943,5,4,2,,
zDG3F4j4yHY,1241,318,4660,5,9,2,,
oSi652i3psI,1225,152,9720,4.21,14,5,,
Qssy7qeupCw,1240,117,3051,4.89,9,6,,
Z0B6aQ3LxPg,1240,300,3806,4.63,19,6,,
#NAME?,1240,93,1325,5,2,1,,
yBZpkgKZA1Y,1246,205,2277,4.71,7,3,,
b24p8d25XDU,1239,280,115045,4.8,430,386,,
v2kzAN1QrH8,1246,218,108127,4.89,378,289,,
ygXD3G4pg-E,1246,314,12504,2.83,29,20,,
jaFMp6B6VeI,1247,391,64531,4.91,297,640,,
SSe66ymI2rM,1239,206,70442,4.75,221,104,,
CoHOsmMAL_M,1239,287,4843,4.69,13,3,,
GpvyyjEKdS0,1239,82,8094,4.78,18,14,,
Y-tBxtHLG9U,1239,300,7981,4.81,26,22,,
Fl_SW-cJcf4,1239,100,1590,4.29,7,8,,
LCjlZgmk80E,1240,306,1566,4.33,6,2,,
XJPg-c9Etlc,1240,60,444,4.75,4,1,,
PiakHpqbfEM,1217,112,5957,3.5,2,2,,
orSpi_Eqk5w,1227,289,10824,4.58,12,4,,
sBwU1fqIIC4,1241,34,440,5,2,1,,
z_YYt49MrAU,1237,52,1063,4.33,3,1,,
VxUnDhhkC-0,1244,240,789,5,1,0,,
1-jZnnw1tMY,1244,207,403,5,4,0,,
byXShHfMxhg,1244,276,2986,4.6,10,4,,
R_mfFSlyxYg,1244,159,750,5,6,1,,
iftwlxlNv24,1240,375,536,4,4,0,,
i63BgAsJK24,1235,241,10725,4.4,15,3,,
f1P4BWrHg2U,1236,402,1113,3.67,3,0,,
drDUima3fRY,1236,110,1085,3,5,4,,
RXnNHNdFKXw,1244,139,1150,5,6,7,,
tQ3JmQm6zsI,1244,51,795,4.29,7,2,,
xszC81AW-ZE,1245,207,2052,4.93,27,10,,
d8przQzN5jA,1246,121,1157,5,1,1,,
ZyIB43YMcQo,1245,16,2358,4.58,12,0,,
EoXHrLg627A,1246,55,1014,4.29,7,14,,
s1ZAc92q_QU,1246,236,553,5,1,0,,
oILKH-pajHc,1245,9,779,5,3,7,,
qpCThELAbtY,1245,112,399,3.5,4,3,,
afAlAvMhnB0,1246,57,1774,5,3,1,,
CgIhNBFhYQA,1246,275,635,5,2,0,,
Fon6vY6jh64,1245,301,1284,4.92,13,9,,
b9hJYoPfEbg,1247,60,2057,5,17,11,,
xm89CXhcgsg,1246,150,1200,4,8,4,,
fE7-bj6c2-s,1246,474,637,0,0,0,,
ykmpvogboMc,1246,56,1027,0,0,2,,
SHQqvZAvofw,1246,57,914,5,2,1,,
G1PIJBQQdO4,1224,289,3980,5,3,4,,
Cz0HqwSSuD8,1246,79,1221,4.57,7,0,,
MOLL4mNuWYs,1247,204,1368,5,7,3,,
0Z-gmgf1HWo,1249,289,2489,4.29,7,3,,
0iuKbJqSQWc,1246,275,329,4.2,5,1,,
UMvGl6sqaHU,1241,201,379,2.75,4,4,,
0c59Woa7yCE,1070,170,1135,5,1,1,,
F92LiGVdq2k,894,63,1337,5,2,0,,
rJ60k4gqDEI,1180,61,1448,5,3,5,,
6m3TPYxu5Z8,1133,310,660,5,2,0,,
XLOS4tOiyVQ,1126,61,971,5,2,2,,
AjJBpG-UC9c,1219,247,2708,4,4,2,,
vzMpUVuvzWs,1149,502,3861,4.83,6,2,,
eEfXmWGj7CA,1094,34,128708,4.85,60,41,,
xnXwbdlPxGg,1133,34,214,0,0,0,,
bn3cKw0vsZs,1133,63,618,5,2,0,,
UzDQGxxlq4E,1094,310,59102,4.81,26,9,,
t82F3UCXZg0,803,53,19066,3.06,18,15,,
3i5AOZcy9lg,945,379,17730,3.88,8,4,,
ct5gEbWaU6A,1168,31,457,5,1,0,,
J4frKAAGhmo,1243,97,959,4.64,11,6,,
rO8wJGTAGL4,1242,18,104,3,2,0,,
vlkb1zlRywU,1245,275,798,4.71,14,10,,
idvogyWIMhs,1117,107,15790,4.44,36,13,,
G8154uy7tKI,1242,11,75,5,1,0,,
bkLI4yTgQa8,1242,36,727,5,4,11,,
gyZburiajqg,1242,159,2217,4.69,13,15,,
RJxTqvHbSac,1242,46,218,1,1,0,,
_p-WsygTFRQ,1244,16,4993,4.83,40,53,,
2ijVgqDGR9A,1180,206,4482,4.83,42,49,,
GKKiTPkhnWQ,1229,227,4331,4.86,58,40,,
cRo_4pMgjR8,1241,640,436,5,7,2,,
xOO0ke4YXPs,1242,48,409,5,3,6,,
VUCu5uBBZJs,1228,230,4769,4.82,71,46,,
X2BLAQouzLk,1243,243,325,5,9,14,,
G9TeV39y-kk,1242,306,182,5,5,7,,
BadllXm9LcI,1242,273,340,5,2,5,,
9po5GI58YD4,1241,150,179,5,1,4,,
ixsvr36iUzU,1251,29,1138,0,0,16,,
ImH6ZyKCCc0,1241,83,625,4.92,13,1,,
Ry3Yl-Oy5R8,1254,131,1701,5,4,0,,
iXFMSsW74o8,1243,363,246,0,0,0,,
DRPtuS9cSR0,1243,260,7120,4.84,32,17,,
tCpJMM_dOXA,1242,318,1378,5,6,2,,
VyeVGqRj6KA,1244,11,1612,4.17,6,10,,
uYU2fN5tvas,1242,23,590,5,1,0,,
Wet4IwRRhaM,1151,91,1907,4.62,8,3,,
bMlRqZQkjkc,1235,241,7848,4.8,25,1,,
vklVLRUQmrM,1238,239,1533,4.83,6,0,,
Vlum2Xd4V1g,1239,293,3778,4.64,11,19,,
AxlC5QhuLtQ,1240,300,3472,4.56,9,7,,
iKP0_kqILW8,1236,75,1552,4.8,5,2,,
A7CsDogOYtk,1239,20,1062,3.43,7,5,,
FhkjxsNqa00,1238,238,1240,4.8,5,3,,
hZyGs7SW8Zk,1248,238,1185,5,6,0,,
yzea80DPg_4,1244,31,466,1,2,0,,
bLuq9z0JmRc,1243,49,297,3.33,3,4,,
enP5WppCM1o,1244,29,831,4,2,1,,
i_aPolFiRIk,1240,396,1591,5,4,0,,
sPOYwSQEWPc,1243,147,160,0,0,0,,
sOG5JP3Rb4k,1245,486,486,0,0,0,,
qRCPIdeTwdk,1242,57,206,0,0,0,,
w2AdZjpdNWU,1243,313,376,5,1,0,,
768hf0bQlJA,1244,322,293,0,0,0,,
e6hS318ZT6k,1240,146,537,5,1,0,,
RR4wvCYNlvk,1245,324,4344,5,21,17,,
npTjomzpJLw,1245,54,150,4,4,2,,
OeTXALh8kqE,1245,161,1075,4.89,9,7,,
m-Lv5E0oFcA,1245,263,3624,4.38,13,4,,
_uQ93IenIgc,1245,41,168,0,0,1,,
T3aADN6m40k,1245,3,230,3,2,6,,
eFCsX3NQWgQ,1245,45,1799,4.88,17,8,,
21pWyPup7ds,1244,144,13327,4.67,15,16,,
3cgPs4Gc7j4,1243,54,449,5,4,4,,
orm30TI0myw,1098,21,6116,5,6,3,,
1ou8Ser0jKE,1246,299,1250,5,6,1,,
KPTz3sYY5Xw,1224,10,1808,5,1,1,,
oUCAue0LPCs,998,94,1642,0,0,0,,
B31GbgDItIQ,709,410,2770,3,2,0,,
fBhiZ7e2N6w,962,119,4389,5,6,3,,
pOzfI9bmsGw,868,11,12692,2,8,3,,
dvGfL6j0AyQ,918,552,1556,5,9,3,,
Ezd6c5h_Jb0,918,363,1627,4.67,6,5,,
OGISseopi9s,1180,568,927,5,5,1,,
4Y83RTcSPQM,985,171,19472,4.77,31,20,,
HdCYJPcWgwo,439,218,22603,3.62,39,49,,
Iu2d03EvvnA,776,522,3552,5,29,14,,
tunQpL6Hx2s,920,283,576,4.5,4,0,,
hUgR1GjkmbE,934,147,1451,4.12,8,9,,
zJnQydpFzkI,1180,159,470,4.75,4,0,,
ySVq-Xoucxs,1049,38,614,0,0,1,,
R7xi_ztVA0E,818,251,41522,4.62,73,46,,
Ce6JUKWTnhw,1239,215,1339,5,29,25,,
iK_rRp_EdKQ,1242,151,141,4,4,3,,
mpjEBn9qutI,1241,215,531,5,9,4,,
PArhgY9MuSk,1242,150,173,5,1,0,,
ikDGtbDBK5g,1194,414,330,0,0,0,,
WI3LOHPudkM,1242,300,306,5,3,2,,
w2fHc_HmYcU,1222,311,547,5,2,1,,
HPU6BAR2iLo,968,301,5411,5,19,27,,
ixwThE4Zeqw,1222,292,169,5,1,0,,
Z0ICPF2RFJI,1059,363,3842,5,14,8,,
2nEHndBHNgo,1242,274,18,0,0,0,,
ERsv_hZoA5Y,907,244,11870,4.91,11,8,,
XAmKjYuebSQ,1117,260,834,5,2,0,,
se5yPXZmyNM,1236,272,202,0,0,0,,
0RxGUS3eVW0,1019,360,21303,4.65,49,46,,
T9z6rk-ngHU,554,228,176842,4.84,237,180,,
VHdeQpT6zgc,952,120,266,0,0,0,,
U-2Gv-diJ7Y,1131,220,13207,4.75,8,8,,
bMWyArv_RWw,1140,284,5815,5,6,12,,
QdJJVS2RCZ4,1227,45,309,0,0,1,,
nj1BGgmeUOc,1163,177,1477,5,6,2,,
4nNXGEbEqq0,1154,261,2082,4.75,4,3,,
gyPWTW19_n0,966,300,4571,5,17,8,,
Pfw-gIAZKIo,1204,538,210,5,1,1,,
E_5AZN9YknM,1235,166,54,5,1,0,,
A3vrNK6Kxm8,733,122,5144,5,9,3,,
vBU-reGPR14,1239,591,224,5,1,0,,
UgCjJ4UitI8,1188,31,22,3,1,0,,
uxgmoUVupyM,1250,538,15,5,1,0,,
4MQRz-4S_-g,1235,366,54,5,1,0,,
DBTrar7IMiY,1235,250,58,5,1,0,,
3oivycgXT28,1242,232,598,0,0,0,,
c-rxO4PEIk8,1243,215,104,5,1,0,,
sknsk5dOJHI,1250,241,13,5,1,0,,
pQ1PrJGfsA0,1200,274,224,0,0,1,,
D8BqVBR17p0,1224,10,10,3,1,0,,
Ka0qlXk1Avg,1203,313,5064,4.65,20,23,,
c3ppXdozdFU,831,152,17706,4.89,18,22,,
RhuOYVXuzrI,1144,156,2040,5,5,3,,
NFiGaLbiadY,1085,164,1723,4.78,9,4,,
nVCinvKIXnw,1177,276,2669,5,22,18,,
9wzxG6JwZNU,1052,185,879,4.67,6,2,,
mYqqUEqz6Z4,1210,105,177326,4.01,347,554,,
RHxhbadGuvw,1198,201,688,5,3,1,,
QSsid1idV0g,1197,240,2128,5,8,8,,
UP7w74kPstc,1228,304,423,5,2,2,,
5EoHmJR7j20,1199,317,894,5,8,5,,
6cJai2o20oA,1196,208,151,3.5,2,1,,
CWyjgYZvaj4,1232,179,98997,3.25,709,1524,,
uE2YzdQxc2o,1161,230,568,5,2,1,,
VVgh3G0DogY,1235,232,754,5,4,5,,
_jcmzZw7_5s,1237,136,139,5,2,1,,
22Mni0OB4SU,1239,218,301,5,2,5,,
DqEQ2aLMVxk,1236,96,89,5,1,0,,
6jbqrzoATuU,1236,310,638,5,1,0,,
W-i7WfgJzlg,1232,303,326,5,2,2,,
uug89susxxY,1236,253,63,0,0,0,,
V8Lgxv_JbCs,1235,265,46,1,1,0,,
zOby-x1kh7U,1237,376,163,5,1,2,,
zGhA3qGXIv8,1250,218,381,4.25,4,1,,
KDzHkk4JD-M,1235,310,232,5,4,5,,
UxIe7WPxNs4,1236,294,1100,3.33,3,1,,
TYc4TcgHeN0,1231,340,273,5,2,1,,
z8mamNAg1CI,1188,436,1308,4,10,2,,
zhfJEWVDGCU,1019,259,19379,4.73,26,9,,
CR-__FFM0U4,1133,272,1725,2.33,3,1,,
r1wxAWSIY1U,1173,243,5470,5,5,3,,
RL3NXngQ3tM,1168,106,17850,5,1,48,,
J0YUyB_6KVA,1243,216,54,0,0,0,,
KSHTFiiYLHA,984,306,16159,5,36,20,,
EG-jqYuU-Lw,452,218,59958,4.94,206,47,,
M4Cw0cP8CrQ,640,277,8635,4.69,16,7,,
23B0bsBnfDY,786,319,7057,5,6,9,,
U2xwxljOY1A,841,248,12904,4.93,28,22,,
ypJlt8VYakU,612,306,131004,4.92,207,154,,
4z_0uMy4l5M,911,254,2891,4.43,7,2,,
v5utHhuduQg,809,290,11446,4.97,33,22,,
KDgOxWNsplc,973,76,4022,5,2,4,,
eKnpp4DaKPk,330,37,48734,3,30,3,,
wMfYzc3YWO8,871,44,11640,2,2,0,,
wl_BRn5NY6A,689,118,2109,3,2,2,,
gCrqDJElTXU,663,16,13193,1,7,7,,
lRVH_qBOhQs,861,316,2867,1.4,5,3,,
M_grZd85o5M,593,40,3717,5,1,2,,
A6tSA88jHq8,922,4,16314,1.47,15,6,,
RSRsmSkPUfo,398,22,1992,0,0,1,,
ZEeWLElwZbU,645,65,1362,5,2,0,,
NNlNkxuDpps,525,54,17217,3.35,20,35,,
ytWBWjFMx2Q,733,77,25106,3.15,13,5,,
TyjPK9vntNk,782,17,5532,3,2,4,,
x10MXNGn6yw,636,32,16989,5,33,8,,
DeGU8PSciPI,894,28,4330,3.5,2,0,,
VktI9y3V04I,807,52,17411,4.8,10,5,,
YNbSMt_pvPE,1003,524,8173,3,2,0,,
mPgvKz68My8,686,221,8669,4.4,10,4,,
IMv1G7mhM00,1037,103,8753,5,9,0,,
ro55HajcvfU,285,29,11733,5,2,2,,
R1JsvVWTkv8,771,69,26406,2.53,36,48,,
8bpVutcyEJA,1236,163,5630,5,1,0,,
6WDiumpnRfo,1190,112,3136,3.67,3,0,,
vi_6UuMlr_k,1203,217,193223,4.33,67,55,,
eoaGE-tkvRc,866,192,4229,5,28,1,,
AQmK-iddX7A,1211,96,42,4,2,1,,
nKpgU8auUSU,1195,223,176,3.33,3,0,,
r35OsSLfy5o,1169,120,173,5,1,0,,
jTUsgvfwbDc,907,170,1722,5,6,6,,
dtZzMl377h4,1249,164,242,0,0,0,,
SkBNN2s1p_k,538,178,1541,4.5,14,7,,
YtZa_O5q7YE,908,119,76274,3.4,177,119,,
olghNN1cjNc,674,289,1098,4,9,11,,
wD_ErmFtnaA,642,69,1266,4.5,10,12,,
inJc1iRleGc,774,270,5100,4.3,10,22,,
8WLe_2mkFxM,625,65,805,5,2,2,,
6lgRBCfEPRM,311,34,17156,4.59,32,35,,
pUPrVRl8I0s,668,12,1945,5,1,3,,
u9fcv-fNqSk,745,488,1565,3.29,7,6,,
crpIykBtK7g,993,88,715,0,0,0,,
lcsqPshaqik,696,4,533,2.33,3,0,,
ZS6c_V8bWhA,1149,107,375,5,1,5,,
3zpmoEUAWTI,772,9,298,0,0,1,,
xIP4H_Fbxdk,749,28,523,5,4,1,,
1EPRnw3g2bA,605,128,2060,2.75,4,9,,
jlT88A6FmsU,1136,270,538,4.29,7,12,,
SNwFbXg5uFQ,772,5,392,2.33,3,1,,
nKJwr1mTzGA,869,119,1712,3,3,2,,
p9oEUVdM-Ag,1134,136,445,3,2,7,,
2IJwsrp5Cfo,853,68,216,0,0,1,,
NS--re4R068,1088,397,833,4.67,3,7,,
1w9qASWabJw,673,225,2307,4.6,10,13,,
dCq43UR_EkQ,835,59,670,2.33,3,2,,
MxNnz5HLRSQ,642,216,652,4.67,6,8,,
pvuZ_vzR7N4,838,195,758,0,0,0,,
XBD_P1lUnB4,543,102,2642,4.73,11,6,,
LCzxbylPdgs,610,77,300,0,0,1,,
YL7vZ76m4HM,751,191,938,4.44,9,10,,
zcofRtBHUKo,974,22,2220,2.6,5,14,,
fzm3eAkxxYA,788,232,7608,3.62,16,16,,
aS4rFE8LvRQ,602,327,12646,4.25,20,20,,
Nqi9n-PUsBM,1090,243,2426,4.38,8,9,,
ZAkwwdrm_i0,934,41,11630,3.67,6,29,,
pP5-GoltpbE,542,177,1012,4.5,4,6,,
zSBTqPcfs_o,644,6,933,0,0,1,,
O0ffHC_u6Bo,741,104,4010,2,4,5,,
uydyikHROvk,733,79,66,0,0,0,,
for-cqyvi6w,960,74,6255,3.53,15,22,,
UflRSFXOBJQ,719,160,16724,3.14,14,61,,
rLroKwLiIAA,858,124,12425,3.2,10,6,,
BYDVqeoqRVM,971,306,372,5,2,0,,
Y3IuUfhWjUc,501,31,15468,4.31,29,33,,
4MaTIxSg8FY,526,18,1104,3,6,6,,
YHq6gHZMfjg,948,203,6753,4.29,21,39,,
1jZh6NkwEsU,961,111,620,4.67,3,0,,
Y9RWohSAFg8,1047,12,673,2.25,4,3,,
AIz0kZgUBTo,845,5,906,4.5,2,1,,
